sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
72H_5,5,0.131814798,0.321036177,0.023552181,0.185291053,0.039065059,0.030579128,0.02486229,0.03849933,0,0.006193241,0.000595504,0.003543248,0.000267977,0.014708947,0.006252791,0.014172994,0.000208426,0.005180884,0.006371892,0.024892065,0.006967396,0.001965163,0.011463451,0.000327527,0,0,0.007443799,0,0.000357302,0.000655054,0.000893256,0.002411791,0.002798869,0.002322465,0.000506178,0,0.000655054,0,0.000952806,0,0.000238202,0,0.001012357,0,0.00297752,0.005657287,0.00303707,0.002054489,0,0.000952806,0.000535954,0.000476403,0,0.001458985,0.002054489,0,0.001429209,0.000476403,0.000297752,0,0.000565729,0,0.000387078,0,0,0.000238202,0,0.00068483,0,0,0,0,0.000476403,0.000446628,0,0,0.000148876,0.000506178,0,0,0.000387078,0.000238202,0.000148876,0,0,0,0,0,0.000714605,0.000208426,0.000357302,0,2.98E-05,0,0,0,0,0,0.000148876,0.000208426,0,0,0,0,0,0,0,0,0,0,0.016584785,0.365073694,0.010808397,0.003126396,0.072591931,0.106922733,0.103915438,0.068095876,0.000446628,0.001161233,0,0.000952806,0.001071907,0.041655501,0.010480869,0.001578085,0,0.009349412,0.033377996,0.039809439,0.002530892,0.002382016,0.019413429,0.000506178,0,0,0.005032008,0,0.002024713,0.000148876,0.000446628,0.005865714,0.005121334,0.003007295,0.003007295,0,0.002173589,0,0.000446628,0,0,0,0.000982582,0,0.003811225,0,0.004883132,0.000863481,0,0.003096621,0.00148876,0,0.001399434,0.001637636,0.000952806,0,0.000446628,0,0,0.000893256,0.001131457,0,0,0,0,0,0,0.000446628,0,0,0,0.000982582,0,0.000893256,0.001101682,0,0,0.000595504,0,0,0,0,0,0.006490993,0,0,0,0,0,0.000565729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72H_6,6,0.063897573,0.45052851,0.005657287,0.226619026,0.031889236,0.017567366,0.023939259,0.036772369,0,0.018460622,0.007711776,0.001042132,0,0.017329165,0.008456156,0,0.000357302,0.003513473,0.002560667,0.000238202,0.000357302,0.003602799,0.006907846,0.00297752,0,0,0,0,0.001697186,0.002203365,0.000148876,0.002888194,0.001250558,0.00074438,0.001161233,0.00074438,0.000833706,0,0.000148876,0,0,0,0.000506178,0.00074438,0.002739318,0.003692124,0,0.000595504,0,0.021021289,0.000774155,0,0.000952806,0.001310109,0,0,0,0,0,0,0,0.000506178,0,0,0,0.000416853,0,0.000506178,0,0.000416853,0.000148876,0.00080393,0,0.000833706,0,0.00074438,0.000327527,0.000297752,0,0,0,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062855441,0.457317255,0.025755546,0.031948787,0.069525086,0.004019652,0.036176865,0.066100938,0.002054489,0.022182522,0,0.006223016,0,0.022778026,0.016406134,0.011910079,0.008098854,0.014053893,0.001310109,0.002352241,0.003215721,0.001429209,0.019770731,0.006133691,0,0,0.000119101,0,0.000119101,0.00074438,0.000952806,0.001667411,0.004704481,0.004823582,0,0,0.002917969,0,0,0,0.002054489,0,0.001965163,0.001965163,0.001994938,0.005032008,0.000178651,0.000119101,0,0.011523001,0.00458538,0,0,0.000714605,0.002203365,0,0,0,0,0,0,0.000327527,0.000506178,0.000476403,0,0.000506178,0,0.00223314,0,0,0.001012357,0.00154831,0,0,0.000446628,0,0,0,0,0,0,0.00080393,0,0,0,0,0,0.000416853,0,0.00148876,0,0.000148876,0,0,0,8.93E-05,0.001101682,0,0,0,0,0,0,0,0,0,0,0,0,0
72H_7,7,0.037367873,0.577460176,0.006639869,0.021676344,0.058061635,0.075241923,0.019770731,0.039898764,0,0.008128629,0,0.002858419,0,0.013309513,0.010808397,0.000952806,0,0.003185946,0.012267381,0,0,0.00080393,0.01208873,0.030400476,0.000476403,0.001250558,0,0,0.000238202,0,0.00068483,0.003424148,0.002114039,0.006342117,0,0.001161233,0.000297752,0.000119101,0,0,0.001101682,0,0.005835939,0,0.002798869,0.00521066,0,0,0,0.00068483,0.000565729,0,0.000923031,0.001429209,0,0,0,0,0,0,0,0.000655054,0.000178651,0,0,0,0,0,0,0.000178651,0.000357302,0,0,0.000148876,0,0,0.000952806,0,0,0,0,0,0.00080393,0,0,0,0,0,0.000565729,0,0.002620217,0,0,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523418193,0.192526425,0.006907846,0.003751675,0.036295965,0.019621855,0.01729939,0.035968438,0.000923031,0.001816287,0,0.003007295,0.000178651,0.013994343,0.04749144,0.000327527,0.000327527,0.003602799,0.002203365,0.000595504,0.003632574,0.003394372,0.010361769,0.007175823,0.001101682,0,0,0,0.001042132,0.000446628,0.000148876,0.000416853,0.00297752,0.003453923,0.00068483,0.000148876,0.000923031,0,0.000535954,0,0,0,0.000267977,0.000178651,0.00148876,0.000416853,0.000119101,0.000327527,0,8.93E-05,0.001131457,5.96E-05,0.000655054,0.001191008,0,0,0,0,0,0,0,0.005627512,8.93E-05,0,0,0,0,0.000476403,0,0.000119101,0,0,0,0.001161233,0.000535954,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0.000446628,0,0.000357302,0,0,0,0.001042132,0,0,0,0.000387078,0,0,0,0,0.000148876,0.000565729,0,0,0,0
72H_8,8,0.153818669,0.299746911,0.038797082,0.040583594,0.01581063,0.00601459,0.008902784,0.015929731,0.012237606,0.005955039,0.23626619,0.001310109,0.005180884,0.008575257,0.003543248,0.002143814,0.000416853,0.003424148,0.000416853,0.001191008,0.004228078,0.004049427,0.004704481,0.000119101,8.93E-05,0.092690189,0.000982582,0.004108977,0.000119101,0.000714605,5.96E-05,0.000238202,0.001726961,0.001429209,0.000595504,0.000565729,0.000416853,0,0.001667411,0,8.93E-05,0,0,0.001280333,0,0,0,0.000267977,0,0.001071907,0.000327527,0.000148876,0.000297752,0.000625279,0,0,0,0,0,0.000774155,0,0,0.000119101,0,0,0.000416853,0,0,0,0.000327527,0,0.000178651,0,0.000535954,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357302,0,0.000119101,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37805568,0.174482656,0.283340777,0.002471341,0.014292095,0.000923031,0.010004466,0.018996576,0.019383653,0.000565729,0.000655054,0.014083668,0.006312342,0.008753908,0.00378145,0.000625279,0.000476403,0.001846062,0,0.002471341,0.006937621,0.000535954,0.004049427,0,0,0.005597737,0,0.00601459,0.000148876,0.000625279,0,0.001399434,0.004138752,0.001846062,0,0,0.000625279,0,0.000297752,0.000148876,0.000476403,0.000357302,0.000506178,0.000416853,0.001220783,0,0.001250558,5.96E-05,0,0.000178651,0.001042132,0.000267977,0,0.000387078,0.000327527,0,0,0,0.000327527,0.001458985,0,0,0.000297752,0,0,0,0,0.000178651,0,2.98E-05,0.00074438,0.000238202,0.000178651,0.000178651,0.001042132,0,0,0,0,0,0.001756737,0.000327527,0,0,0,0,0.000178651,0,0,0.000446628,0,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0.000416853,0,0
72H_9,9,0.830757779,0.063957124,0.034330802,0.004376954,0.007711776,0.001071907,0.007473575,0.005895489,0,0.000923031,0.008753908,0.002888194,0,0.002471341,0.001816287,0,0.001071907,0.000535954,0.001756737,0.000148876,0.001280333,0.000267977,0.002739318,0.000655054,0,0,0,8.93E-05,2.98E-05,0,0,0.000565729,0.000506178,0.001101682,2.98E-05,0,0.000148876,0,0,0,0.000148876,0,0.000238202,2.98E-05,0,0,0,0.000297752,0,0.000357302,0.002828644,0.000178651,0,0.00068483,0,0,5.96E-05,0,0.000476403,0,0,0,0.00068483,0,0,0,0,0.000148876,0.000208426,0,0,0.000119101,0,8.93E-05,0,0,0,0.000178651,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0.000774155,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419115677,0.110823284,0.182432634,0.00229269,0.019830281,0.048086944,0.016406134,0.019979157,0.002858419,0.002173589,0.002382016,0.035313384,0.006312342,0.00905166,0.005151109,0.00148876,0.006342117,0.002084264,0.029656096,0.004615156,0.006550543,0.004108977,0.006937621,0.007949978,0,0.000208426,0,0.000238202,0.001250558,0.001220783,0.000357302,0.000655054,0.002560667,0.001280333,0.005359536,0.002024713,0.00068483,0,0.000119101,0.000297752,0.000923031,0,0,0.000267977,0.000327527,0.000655054,0.000178651,8.93E-05,0,0.000357302,0.002769093,0,2.98E-05,0.000387078,0.001042132,8.93E-05,0.000655054,0,0.003007295,0,0,0.000655054,0.001280333,0,0,0.000476403,0,0.000595504,0,0,0,0,0,0.001607861,0,0,0,0,0,0,0,0,0,0,0,0,0.000446628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327527,0,0,0,0,0,0
72H_10,10,0.699717136,0.033735298,0.077981242,0.05511389,0.003305047,0.000655054,0.002560667,0.004734256,0.000565729,0.038320679,0.062944767,0.00154831,0.000327527,0.000982582,0.000476403,0.001250558,0.000446628,8.93E-05,0.000178651,0.003453923,0.001846062,0.000476403,0.001369659,0.000119101,0,0,0,0.000178651,0,0,0,0.000119101,0.000387078,0.000119101,0,0,0.000327527,0,0,0,0.000119101,0.000178651,0.000148876,0,0,0,0,0.000178651,0,0,0.000178651,0,0,0.000208426,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0.004019652,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136370403,0.094238499,0.114872711,0.007086497,0.015155575,0.011523001,0.024326336,0.024415662,0.003751675,0.004376954,0.00824773,0.009706714,0.000535954,0.00527021,0.00458538,0.039720113,0.249069525,0.002739318,0.00154831,0.072919458,0.031829686,0.003364597,0.004198303,0.003066845,0,0,0.000535954,0.00080393,0.00080393,0,0.000208426,0.000923031,0.000506178,0.000863481,0.000297752,0.000655054,0,0.000178651,0.00378145,0.001012357,0.000833706,0.015721304,8.93E-05,0.000119101,0.001339884,0.000357302,0.007086497,0.004049427,0.000148876,0.001012357,0.000595504,0.000357302,0.000119101,0.000506178,0.001816287,0,0,0,0.00148876,0.011225249,0.000297752,0,0.002828644,0.004138752,0,0.000178651,0.015453327,0.00297752,0,0,0.000327527,0.001071907,0.00229269,0.000595504,0,0,0,8.93E-05,0,0,0,0,0.001339884,2.98E-05,0,5.96E-05,0.000327527,0,0.000357302,0.000208426,0,0.000893256,0,8.93E-05,0,0.000208426,0,0,8.93E-05,0,0.000178651,0,0,8.93E-05,0.000535954,0.000267977,0.001042132,0,0,0
72H_11,11,0.941223761,0.001280333,0.016048831,0.002888194,0.000119101,5.96E-05,5.96E-05,0,0.001042132,5.96E-05,0,0,8.93E-05,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0,0,0,0.007652226,0,0,0.028465089,0,0,0,0,0,0,8.93E-05,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570701206,0.055649844,0.066577341,0.031978562,0.033526872,0.007473575,0.020812863,0.011999404,0.02108084,0.000952806,0,0.001518535,0.003960101,0.004228078,0.00223314,0.017150514,0.000655054,0.001310109,0.000833706,0.001071907,0.001637636,0.000565729,0.003245497,0.001965163,0,0,0,0.00080393,0,5.96E-05,0.000297752,0.004168528,0.006550543,0.000774155,0.001250558,0.001458985,0.008902784,0.000208426,0.000833706,0.000178651,0.00824773,0.000178651,0.00074438,0,0,0.000506178,0.000357302,0.000297752,0.032335864,0.000327527,0.000387078,5.96E-05,0.000357302,0.000327527,0.000714605,0,0,0.021348816,0,0.000238202,0.019681405,0,0,5.96E-05,0,5.96E-05,0,0.00080393,0,0,0.006252791,0.000178651,0.000119101,0,0,8.93E-05,0,0.000148876,5.96E-05,0,0.000238202,0.000148876,2.98E-05,0.000148876,5.96E-05,0,0,0.003573024,0.00074438,0.000119101,0,0.000178651,0,0,0.000119101,0.000119101,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0
72H_12,12,0.589787107,0.015840405,0.139883877,0.042935834,0.001369659,0.005240435,0.003662349,0.001339884,0.084472235,0.007860652,0,0.000119101,0.028286437,0.00080393,0.000535954,0,0,0,8.93E-05,0,0.000833706,0.002858419,0.000476403,0,0,0,0,0.018579723,0.004615156,0,0.005299985,5.96E-05,0.000208426,0.000178651,0.000148876,0,0.000119101,0.004049427,0.000476403,0.007920202,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0.003185946,5.96E-05,0.003126396,0.001042132,0.000178651,0,0.001994938,0.001131457,0,0,0,0,0.006431443,0.001042132,0,0.000327527,0,0,0,0,0,0,0,0,0,0.000148876,0.002382016,0,0,0,0,2.98E-05,0.001131457,0,0,0,0,0,0,0,0,0.000238202,5.96E-05,2.98E-05,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.041893703,0.003215721,0.301652523,0.005597737,0.00080393,0.008039303,0.000387078,0.000476403,0.353282715,0.004198303,0,0,0.135179396,0.000446628,0.000119101,0.000148876,0,5.96E-05,0.000119101,0,0.000774155,0.002501117,0.000238202,0.000238202,0,0,0,0.028197112,0.00074438,0,0.005984815,0,0,0,0.000327527,0.000267977,0,0.015334227,0.000863481,0.030430252,0,0,0,0,0,0,0.000506178,0,0,0,0,0,0.000327527,0,0.008217954,0.00080393,0,0,0.010451094,0.006669644,0,0,0,0,0.006878071,8.93E-05,0,5.96E-05,0,5.96E-05,0,0,0,0,0,0,0,0,0.00297752,0,0,0,0,0,0.000863481,0,0,0,0.000297752,0,0,0,0,0.000416853,0.000357302,5.96E-05,0,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0
72H_13,13,0.614202769,0.045824029,0.06267679,0.185201727,0.004674706,0.001399434,0.003007295,0.003305047,0.000387078,0.0376954,0,0.000267977,0,0.001965163,0.001786512,2.98E-05,0.000119101,0.000208426,0.000327527,0.000178651,0.000178651,0.000506178,0.001458985,0.000119101,0,0.02492184,0,5.96E-05,0,0,0.000119101,0.000178651,0.000208426,0.000238202,0.000119101,5.96E-05,0.000148876,0,0,0,0,0,0,0,0,0.004287628,0,0,0,0,0.000297752,0,8.93E-05,0.000119101,0,0,0,0,0.000327527,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923031,0,0,0,5.96E-05,5.96E-05,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190174185,0.234241477,0.129551883,0.01890725,0.064522852,0.014947149,0.016197707,0.025695995,0.016495459,0.047908292,8.93E-05,0.009379187,0.008962334,0.00911121,0.003364597,0.006431443,0.001875837,0.004704481,0.005627512,0.013785916,0.004347179,0.004108977,0.004347179,0.008158404,0.000535954,0.002322465,5.96E-05,0.020276909,0.001905613,0.002590442,0.006729195,0.00080393,0.001965163,0.002917969,0.003453923,0.007354474,0.00297752,0.002560667,0.003156171,0,0.001131457,0.000119101,0.000119101,0.000148876,0.001965163,0.001131457,0.000178651,0.002173589,0,0.002084264,0.002203365,0.000952806,0.003126396,0.000923031,0.00074438,0,0.000595504,0,0.000297752,0.00532976,0,0.000833706,0.001905613,0.000119101,0.000238202,0.001607861,0,0,0,0.000595504,0,0.002649993,0.000208426,0.001012357,0.000178651,0.000476403,0,0.000387078,0,0.000863481,5.96E-05,0.000476403,0.000416853,0,0.001756737,0.000327527,0.000297752,0.000327527,0.000625279,0.000119101,0,0.000625279,0,0.010272443,0,0.000208426,0,0.001816287,0,0.000535954,0,0,0.000506178,0,8.93E-05,0,0,0,0,0
72H_14,14,0.637248772,0.01587018,0.009319637,0.228375763,0.001875837,0.000655054,0.001042132,0.002620217,0.000833706,0.08610987,0,0,0.001429209,0.001042132,0.000357302,8.93E-05,0,0.000267977,0.000208426,0,8.93E-05,0.00080393,0.001101682,0.000297752,0,0,0,0,0,0,0,0,0.000148876,0.000119101,0,8.93E-05,0,0,2.98E-05,0,0,0,8.93E-05,0,0,0.003960101,0,0,0,0,0,0,0.000119101,8.93E-05,0,0,0.000119101,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196665178,0.194610689,0.13509007,0.029953848,0.046092005,0.025517344,0.033675748,0.048414471,0.023343755,0.036861694,0,0.007384249,0.023849933,0.026529701,0.018579723,0.014679172,0.000238202,0.001578085,0.003364597,0.005657287,0.004376954,0.011016823,0.009974691,0.004912908,0,0,0,0.00223314,0.001369659,0.000148876,0.00229269,0.003334822,0.008396606,0.001607861,0.002024713,0.000119101,0.002769093,0.000774155,0.000267977,0.000535954,0.001161233,0,0.001637636,0.001607861,0.005776388,0.001042132,0.001250558,0.000267977,0,0,0.002620217,0,0.00154831,0.001607861,0.002560667,0,0.004228078,0,0.001310109,0,0,0.002530892,0.000178651,0,0,0,0,0.001905613,0,0,0.002858419,0,0,0.001518535,0,0,0,8.93E-05,0.000595504,0,0.001280333,0.000327527,0.000506178,0,0.000416853,0,0,0,0,0,0,0,0,0,2.98E-05,0.000655054,0,0,0,0.000327527,0,0,0,0,0,0,0,0,0.000923031,0
72H_15,15,0.336013101,0.11326485,0.262527914,0.047134137,0.011433676,0.028673515,0.012565133,0.011523001,0.038380229,0.006103915,0,0.002709543,0.019860057,0.005359536,0.002620217,0.007146047,0.002739318,0.001071907,0.003185946,0.026440375,0.008962334,0.006967396,0.002828644,0.000208426,0.000178651,0,0,0.006342117,0.000327527,0.000148876,0.00068483,0.000595504,0.001131457,0.00148876,0.000387078,0.000476403,0.00080393,0.001965163,0.00080393,0,0.002858419,0,0.000267977,5.96E-05,0,0,5.96E-05,0,0,8.93E-05,0.000238202,0,0,0.000714605,0.000238202,0.007711776,0.000416853,0,0.001637636,0,0,0.000506178,0,0,0,0,0,0.000148876,0,0.000297752,0,0,0,0.000387078,0,0,0,0.000535954,0,0,0,8.93E-05,0,0,0,0,0,0,0.00080393,0,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0.261247581,0.02119994,0.334911419,0.004883132,0.00229269,0.031442608,0.007443799,0.014589847,0.070835194,0.004942683,0,0.002917969,0.050230758,0.001458985,0.000655054,0.027363406,0.002798869,0.000327527,0.003364597,0.028494864,0.017329165,0.008217954,0.001161233,0.000863481,2.98E-05,0,0,0.012058955,0.001071907,5.96E-05,0.007860652,5.96E-05,0.000387078,0,0.000238202,0.000119101,0.000327527,0.02119994,0.000476403,0,0.004704481,0,0.001756737,2.98E-05,0,0.000238202,2.98E-05,0,0,2.98E-05,0.000178651,0.000148876,0.000178651,8.93E-05,0.000267977,0.028762841,0.000387078,0,0.000714605,0,0,0.002560667,0,0,0,5.96E-05,0,0,5.96E-05,0,0.000119101,5.96E-05,0,0.000148876,0,0,0,2.98E-05,0,0,0,0.000863481,0,0,2.98E-05,0,0,0,0.000357302,0,0,0,0,0,8.93E-05,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
