sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
3_9,9,0.701414322,0.036087539,0.074497544,0.005299985,0.060503201,0.010570195,0.007265148,0.007682001,0.000714605,0.000774155,0.007324699,0.000506178,0.000655054,0.005835939,0.007116272,0.000357302,0.000446628,0.007384249,0.032603841,0.000297752,0.001012357,0.001042132,0.003960101,0.003930326,0.00074438,0,0.000178651,0,0.00223314,0,0.000357302,0.002590442,0.00074438,0.000148876,0.001131457,0.003096621,0.000148876,0,0.000238202,0,0.000297752,0,0.000655054,0.002947745,8.93E-05,0,0,0,0,0,0.000655054,0,0.000267977,0.000327527,0,0,8.93E-05,0,0.000714605,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0.000327527,0,0,0,0.000714605,0,0,0,0,0,0.000208426,0,0,0,0,0,5.96E-05,0,0,2.98E-05,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693107042,0.075837427,0.065832961,0.007771326,0.05511389,0.007771326,0.006133691,0.010302218,0.001250558,0.007175823,0.00068483,0.001905613,0.002471341,0.00681852,0.00681852,0.001756737,0.001667411,0.008962334,0.003930326,0.002173589,0.003007295,0.001101682,0.003811225,0.001310109,0.000565729,0,0,0,0.000238202,0.000119101,0.000178651,0.001786512,0.000297752,0.000208426,0.000625279,0.001578085,0,0,0.000446628,8.93E-05,0.000267977,0,0.000863481,0.002143814,0,0,0.000178651,0,0,0,0.00074438,0.000119101,0.000476403,0.000535954,0.000446628,0,0.000267977,0,0.002501117,0,0,8.93E-05,8.93E-05,0,0,0,0,0,0,0,0,2.98E-05,0,0.000297752,0,0,0,0,0,0,8.93E-05,5.96E-05,0,0.002501117,2.98E-05,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_9,9,0.840375167,0.038916183,0.041059997,0.001310109,0.029417895,0.003662349,0.003096621,0.003066845,5.96E-05,0.000565729,0.005359536,0.001756737,0.000357302,0.002828644,0.00303707,0.000565729,0.000625279,0.004615156,0.001726961,8.93E-05,0.001012357,0.000655054,0.001935388,0.001191008,0,0,0,0,0.000148876,0.000446628,0.000267977,0.000923031,0,0.000178651,0.000387078,0.001042132,0,0,0.000208426,0,0.000327527,0,0.000625279,0.000535954,0.000119101,0,0,0,0,0,0.000774155,0,0.000506178,0.000595504,8.93E-05,0,0,0,0.000208426,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,5.96E-05,0,0,0.001518535,0,0,0,0,8.93E-05,0,0,0,0,0,5.96E-05,0,0,0,0,0.476432931,0.078159893,0.079916629,0.001846062,0.118624386,0.00681852,0.017924669,0.026916778,0.003066845,0.008277505,0.01059997,0.003841,0.002084264,0.013011761,0.014589847,0.007235373,0.017507816,0.020366235,0.006431443,0.007265148,0.00911121,0.000982582,0.006550543,0.001697186,0.005746613,0,0.00080393,0,0.000982582,0.000476403,0.001310109,0.004079202,0.001637636,0.000982582,0.000416853,0.001042132,0.00068483,0,0.000357302,0.000297752,0.001310109,0,0.001726961,0.001905613,0,0,0.000476403,0.000178651,0,0.000535954,0.005002233,0.000357302,0.000178651,0.00303707,0.001786512,0.000238202,0.000148876,0,0.001369659,0.000238202,0,0.000416853,0.002352241,0.000119101,0,0,0.000387078,0.000416853,0,0,0,0.000595504,0,0.000357302,0,0,0,8.93E-05,0,0,0,0.001369659,0,0.000267977,0,0,0,0,0.000208426,0,0,0,0,0,0,0.000238202,0,0,0.000119101,0.000208426,0,0,0,0,0,0,0,0,0,0
1_10,10,0.642042579,0.014202769,0.068125651,0.083162126,0.013845467,0.015423552,0.001965163,0.003334822,0.002560667,0.042102129,0.061783534,0.001012357,0.000297752,0.001846062,0.001935388,0.002084264,0.000982582,0.002471341,0.004615156,0.001935388,0.000833706,0.005895489,0.001637636,0.001429209,0.001994938,0,8.93E-05,0.001131457,0.00154831,8.93E-05,0,0.000446628,5.96E-05,0.000297752,0.000565729,0.001012357,0.000148876,0.000119101,0.003632574,0,0,0,0.002709543,0.000267977,0,0,0,0,0,0.000893256,0.000238202,0,0.000357302,0,0.000148876,0,0,0,0.000148876,2.98E-05,0,0,0,0,0,0.000178651,0.00074438,0,2.98E-05,0.000267977,0,0,0,8.93E-05,0,0.000148876,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0.000178651,0,0,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0,0,0,0,0.106863183,0.033943725,0.061336906,0.003305047,0.039333036,0.006907846,0.02108084,0.026648802,0.002649993,0.003364597,0.001965163,0.01134435,0.001399434,0.005389311,0.007324699,0.015751079,0.103855888,0.007652226,0.000982582,0.085365491,0.071817776,0.002411791,0.002828644,0.002084264,0.000387078,0,0.003692124,0.000387078,0.000506178,0.000774155,8.93E-05,0.000625279,0.000416853,8.93E-05,0,0.000297752,0.003870776,0,0.002411791,0.00068483,0.001101682,0.049724579,0.001846062,0.001369659,0.000297752,0,0.004317404,0.010897722,0,0.000208426,0.000119101,0.001042132,0.000208426,0.000416853,0.000476403,0,0,0,0.000446628,0.006133691,0,0.000178651,0.016525234,0.043114486,0,0.000238202,0.039035284,0.01816287,0,0.000148876,0.000655054,0.007741551,0.019085901,0.010897722,0,0,0,0.000148876,0,0,0,0.001339884,0.011433676,0,0,0,0.006788745,0,0.000416853,0,0,0.001399434,0,0,5.96E-05,0,0,0,0.000267977,5.96E-05,0.006163466,0,0,0.003841,0.01054042,0,0.009528063,0,0,0
2_10,10,0.64451392,0.007711776,0.045288075,0.076313831,0.010183117,0.056245348,0.0037219,0.002858419,0.000416853,0.026559476,0.05356558,0.000863481,0.000178651,0.001875837,0.001071907,0.001250558,0.000446628,0.002203365,0.011135924,0.003156171,0.001846062,0.013249963,0.000714605,0.010242668,0,0,5.96E-05,0.000863481,0.004347179,0,0.000774155,0.000535954,0.000119101,0,0.000774155,0.002471341,0,0,0.004079202,0,0,8.93E-05,0.000208426,0.000357302,0,0,8.93E-05,0,0,8.93E-05,0,0,0.000714605,0,5.96E-05,5.96E-05,0,0,0,0.000297752,0,0.000178651,0,0,0,0.000535954,0.001399434,0,0,0.00068483,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296680066,0.08605032,0.134732768,0.006282567,0.051630192,0.00675897,0.019294328,0.010093792,0.006788745,0.002530892,0.001935388,0.009587614,0.002203365,0.007652226,0.005835939,0.013666816,0.213964568,0.007920202,0.00229269,0.041744827,0.01214828,0.001846062,0.002649993,0.001607861,0.000476403,0,0.000238202,0.001429209,0.000387078,0.000267977,0.000446628,0.001071907,0.001607861,0.000476403,0.000327527,0.000952806,0.000476403,0.001161233,0.00074438,0.00068483,0.000506178,0.003156171,0.000506178,0.001875837,0.001399434,0,0.001220783,0.000357302,0,0.000416853,0.000506178,8.93E-05,0.000119101,0.000178651,0.001369659,0,0.000238202,0.000119101,0.002173589,0.007146047,0,8.93E-05,0.00080393,0.000565729,0.001250558,0,0.002262915,0,0,0,0,0.000774155,0.000267977,0.000178651,0,0.000119101,0,0,0.001101682,0,0,0,0.000655054,0.000119101,0,0,8.93E-05,0,0,0,0,0.000119101,0,0.000148876,5.96E-05,0,0,8.93E-05,0,8.93E-05,0,0,8.93E-05,0,0,0,0,0,0,0
3_10,10,0.6112848,0.020515111,0.065624535,0.140598481,0.025844871,0.009676939,0.003632574,0.003483698,0.001250558,0.054667262,0.014500521,0.000387078,0.000714605,0.001935388,0.006848295,0.000714605,0.000982582,0.004704481,0.003543248,0.002888194,0.001191008,0.001667411,0.001399434,0.000982582,0,0,0,0.000267977,0.001220783,0.000267977,0.000297752,0.008426381,8.93E-05,0,0.000267977,0.000833706,0,0,0.000863481,0,0,0,0.000446628,0.001250558,8.93E-05,0,0.000238202,0.000148876,0,0.000119101,0.000476403,0,8.93E-05,0.00074438,0.000178651,0,0,0,0.000267977,8.93E-05,0,0,0,0,0,0.000208426,0.000357302,0,0,0.000297752,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0.080541909,0.027929135,0.050349859,0.002382016,0.035164508,0.004793807,0.009319637,0.014500521,0.002620217,0.003007295,0.001994938,0.011671877,0.00154831,0.004823582,0.00824773,0.015691529,0.118386184,0.00527021,0.001637636,0.092035135,0.056334673,0.001399434,0.001637636,0.001369659,0.000833706,0,0.001191008,0.000565729,0.001131457,0.002322465,0.000416853,0.001369659,0.000178651,0,0,0.000893256,0.007384249,0.000267977,0.00074438,0.000446628,0.001161233,0.086943576,0.00074438,0.001458985,0.000327527,0.000297752,0.002679768,0.007652226,8.93E-05,0.000267977,0.000625279,0.000595504,0.00080393,0.000535954,0.000506178,0,0,5.96E-05,0.000506178,0.005061784,0,0.000416853,0.038290904,0.058418937,0.000148876,0.000714605,0.002382016,0.01890725,0.000148876,5.96E-05,0,0.003483698,0.057138604,0.007026947,0,0.000119101,0.000119101,0.000148876,0.00068483,0,0.000327527,0.00068483,0.020544886,0.000833706,0,0,0.006103915,0,0.000238202,0,0,8.93E-05,0.000923031,0,8.93E-05,0.000208426,0,0,0.000416853,0.000208426,0.003334822,0,0,0.002739318,0.009885365,0.000535954,0.010004466,0,0,0
4_10,10,0.748280482,0.015959506,0.050915587,0.021557243,0.016971862,0.017924669,0.002888194,0.002709543,0.000655054,0.027929135,0.007830877,0.000416853,0.00068483,0.001369659,0.002114039,0.000387078,0.000565729,0.002203365,0.003066845,0.004257853,0.001518535,0.006312342,0.001161233,0.00452583,0.001905613,0,0,0.00080393,0.004674706,0.001846062,0.006490993,0.000595504,8.93E-05,0.000267977,0.000893256,0.006103915,5.96E-05,0.000297752,0.00080393,0,0,8.93E-05,0.000119101,0.000476403,0,0.000208426,0,0.000148876,0,0.000267977,0.000119101,0,0.001339884,0.000178651,0,5.96E-05,0,0.000119101,0,0.000119101,0,0,0,0,0,0.001756737,0.000833706,0,0.000476403,0.001131457,0,0,0,0,0,0.000327527,0.000297752,0,0,0,0.000119101,8.93E-05,0,0,0,0,0,0,5.96E-05,0,8.93E-05,0,0,0,8.93E-05,0.000714605,0,0,0,0.001250558,0,0,0,0,0,0.001578085,0,0,0,0,0.112073842,0.128986155,0.085484591,0.012594908,0.074914396,0.019234777,0.019353878,0.01667411,0.001786512,0.005151109,0.00681852,0.006520768,0.00154831,0.009468513,0.008694358,0.015274676,0.193330356,0.011374125,0.001756737,0.067411047,0.02944767,0.008962334,0.005419086,0.002560667,0.000119101,0,0.002530892,0.000446628,0.010659521,0.000833706,0.006967396,0.005806163,0.001071907,0.00068483,0.001101682,0.002173589,0.001250558,0.000208426,0.001369659,0.000208426,0.000267977,0.005657287,0.000863481,0.001310109,0,0.000297752,0.002709543,0.002679768,0,5.96E-05,0.000238202,0.000952806,0.001310109,0.00080393,0.000476403,0,0,0,0.001339884,0.003751675,0.000297752,0.001131457,0.014053893,0.003156171,0,0.001310109,0.007443799,0.001816287,0,0.00074438,0.000952806,0.001994938,0.006907846,0.001667411,0,0.000416853,0,0.00080393,0,0.000208426,0,0,0.001697186,0,8.93E-05,0,0.006312342,0,0,0.000327527,0,0.000267977,0,0,0,0.000655054,0,0,8.93E-05,0,0.001518535,0,0,0,0.001220783,0,0.000535954,0.000208426,0,0
1_11,11,0.580497246,0.012565133,0.326336162,0.046211106,0.003275272,0.002382016,0.001875837,0.001518535,0.013130862,0.000267977,0,0.000119101,0.000655054,0.000506178,0.000565729,0.000625279,0,0.000863481,0.000625279,0,5.96E-05,5.96E-05,0.000357302,0.000267977,0.002054489,0,0,0.000148876,0,0,0,0.000297752,0,0,0.000327527,8.93E-05,8.93E-05,0,0.000267977,0,0,0,0.001339884,0.000178651,0,8.93E-05,0,0,0,0,0.000148876,0,5.96E-05,0,5.96E-05,0,0,0.000327527,0.000327527,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447193688,0.030072949,0.08003573,0.005538187,0.075480125,0.004734256,0.032186988,0.019234777,0.013785916,0.00074438,0.000387078,0.001607861,0.002739318,0.007682001,0.008962334,0.00830728,0.000357302,0.013815692,0.000655054,0.000982582,0.001161233,0.000446628,0.003096621,0.000595504,0.00154831,0,5.96E-05,0.000625279,8.93E-05,0.000119101,0.000267977,0.00601459,0.003692124,0.000625279,0.000565729,0.000446628,0.006639869,0.000148876,0.000416853,0.000148876,0.006401667,0.000297752,0.007086497,0.002649993,0,0.059073991,0.000178651,0.000833706,0.029328569,0.001220783,0.000238202,8.93E-05,0.000327527,0.000267977,0.000535954,0,5.96E-05,0.01959208,0,0,0.051124014,0,0.000148876,2.98E-05,0,0.000267977,0,0.000714605,0.000506178,0.000327527,0.004198303,0.000297752,5.96E-05,0,0,0.000476403,0,0,0,0,0.000238202,0.000267977,0,0.000178651,0,0.000297752,8.93E-05,0.003245497,0,0.000208426,0,0.000119101,0.000923031,8.93E-05,0.000267977,5.96E-05,0,0,0,0.000565729,2.98E-05,0,0,0,0,0.000416853,0,0,0,0
2_11,11,0.914128331,0.000833706,0.062885217,0.000238202,0.000416853,0.008039303,0.000148876,0.000297752,0.002590442,0,0,0,0.000119101,0,8.93E-05,8.93E-05,0,0.000208426,0.001042132,0,0,0.001042132,5.96E-05,0.001578085,0,0,0,0,0.000833706,0,0,0,0,5.96E-05,0.000893256,0.000416853,0,0,0.000446628,0,0,0,0.000565729,0,0.000148876,0,0,0,0,0,0,0,0.000267977,0,5.96E-05,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.000238202,0,0,0,0,0,0,0,0.573797826,0.023760607,0.119636743,0.001399434,0.029566771,0.066755992,0.011999404,0.004734256,0.019711181,0.001012357,0,0.001518535,0.003960101,0.003870776,0.003364597,0.00675897,0.001399434,0.002769093,0.003453923,0.003126396,0.001607861,0.003930326,0.000923031,0.004853357,8.93E-05,0,0,0.000267977,0.001965163,0.000387078,0.002739318,0.001042132,0.004376954,0.000387078,0.004376954,0.002262915,0.002649993,0.001191008,0.005567962,0,0.003394372,0,0.000535954,0.00080393,0,0.000178651,0.000267977,0.000119101,0.001607861,2.98E-05,0.000446628,0.000267977,0.003573024,8.93E-05,0.001042132,0,0,0.018937025,0.000625279,0.000476403,0.003364597,0,8.93E-05,0,0,0.002709543,0,0.000267977,0,0.001042132,0.000387078,0,0.000208426,0,0,0,0,0,5.96E-05,0,0.000357302,0.000119101,0,5.96E-05,0.000119101,0,0,0.001161233,0.000297752,2.98E-05,0,0.000178651,0.000119101,0,0,0.000833706,0,0,0,0.000119101,0,8.93E-05,0.003543248,0.000208426,0,0,0,0,8.93E-05,0
3_11,11,0.821259491,0.003334822,0.108381718,0.040226291,0.002352241,0.001965163,0.000476403,0.000833706,0.012178056,8.93E-05,0,2.98E-05,0.000357302,0.000238202,0.000476403,0.001310109,0,0.000327527,0.000119101,0,0,0.000923031,0.000446628,0.001042132,0.000833706,0,0,0,0.000178651,0,0,0.000119101,5.96E-05,0,0.000208426,0.000297752,0,0,0.000238202,0,0.000119101,0,2.98E-05,2.98E-05,0,0,0,0,0,0,2.98E-05,0,0.000178651,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0.000119101,0,0,0,0,2.98E-05,0,0,0,0,0.600148876,0.020604437,0.11921989,0.019770731,0.032633616,0.024653863,0.01890725,0.006044365,0.024653863,0.000774155,0,0.001012357,0.003751675,0.002352241,0.002888194,0.028107786,0.001131457,0.003305047,0.002441566,0.000923031,0.001012357,0.002173589,0.001042132,0.004406729,0.000387078,0,0,0.000506178,0.000446628,0.000178651,0.001071907,0.002649993,0.006520768,0.001012357,0.002679768,0.00303707,0.004436504,0.000714605,0.003096621,0.000238202,0.008962334,0,0.000535954,0.000655054,0,0,0,0.000982582,0.001518535,2.98E-05,0.000208426,2.98E-05,0.004198303,0.000238202,0.001220783,0,0,0.00601459,0.000655054,0.000297752,0.003960101,8.93E-05,8.93E-05,5.96E-05,0.000119101,0.001161233,0,0,0,0.000714605,0.000506178,0,0,0,0,0,0,0.000119101,0.000238202,0.000565729,0.000178651,0.000148876,0,0,5.96E-05,0,0,0.00068483,2.98E-05,0,0,5.96E-05,0,0,0,0.000565729,0,0,0,2.98E-05,0.000327527,0,0.001250558,0,0,0,0,0,0,0
4_11,11,0.834122376,0.010778621,0.073246985,0.04606223,0.007146047,0.002203365,0.001637636,0.000833706,0.012058955,0.000416853,0,0.000119101,0.001429209,0.00080393,0.00080393,0.001339884,0,0.001607861,0.000148876,0,0,0,0.000535954,0.000148876,0,0,0,0.000655054,0.000119101,0,0,0.000327527,0,8.93E-05,0.000119101,0,8.93E-05,0.000267977,0.000148876,0,0.000446628,0,0,0.000119101,0,5.96E-05,0,0,0,0,0,5.96E-05,0.000178651,0,0.000119101,0,0,0.000476403,0.000327527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238202,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569837725,0.032514515,0.141700164,0.011076373,0.028405538,0.029715647,0.008158404,0.003245497,0.044097067,0.001905613,0,0.00148876,0.010927497,0.001965163,0.001220783,0.013845467,0.000565729,0.00303707,0.003275272,0.00074438,0.000565729,0.003096621,0.001042132,0.008277505,0.000148876,0,0,0.001339884,0.001905613,0.000565729,0.003602799,0.001220783,0.00074438,0.000208426,0.003841,0.003692124,0.001756737,0.001637636,0.005746613,0,0.005299985,0,0.000387078,0.000714605,0,0.001697186,0.000119101,0.000446628,0.001220783,5.96E-05,0.000327527,0,0.005657287,8.93E-05,0.000565729,0,0.000119101,0.00446628,0.000714605,0.000178651,0.002114039,0,0,5.96E-05,0,0.003424148,0,0,0,0.000327527,0.001280333,5.96E-05,0,0.000148876,0,0,0,0,0.000178651,5.96E-05,0.000952806,0.000119101,0,0,8.93E-05,0,0,0.001756737,0,0.000178651,0,0.000267977,0,5.96E-05,0.000148876,0.000565729,0,0,8.93E-05,5.96E-05,0,0,0.001697186,0,0,0,0,0,0,0
1_12,12,0.480214381,0.006193241,0.180229269,0.04079202,0.006729195,0.008664582,0.002888194,0.001369659,0.123299092,0.008873009,0,0.000178651,0.044394819,0.000833706,0.002352241,0,0,0.001191008,0.000506178,0,0.000506178,0.002024713,0.000357302,0,0.000178651,0,0,0.02572577,0.001429209,0,0.002828644,0.000238202,0,0,0.000357302,0.000178651,0,0.005091559,0.00080393,0.01208873,0,0,0.001994938,0.000119101,0,0,0.000119101,0,0,0,0.000148876,0,0.00080393,0,0.003007295,0.001756737,0,0,0.003989876,0.001042132,0,0,0,0,0.010867947,0,0,0,0,0,2.98E-05,0,0,5.96E-05,0,0,0,0.000119101,0.004168528,0,0,0,0,0.000387078,0.001071907,0,0,0,0,0,0,0,0,0.001071907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032335864,0.001310109,0.39175227,0.003930326,0.000506178,0.010123567,0.000327527,0.000506178,0.233258895,0.003096621,0,2.98E-05,0.134464791,0.000119101,0,8.93E-05,0,0.000148876,0.000446628,5.96E-05,0.000506178,0.00148876,0,0.000238202,0,0,0,0.027125205,0.001280333,0,0.018341522,0,8.93E-05,0,0.000416853,0.000506178,0,0.020008933,0.000952806,0.041000447,5.96E-05,0,8.93E-05,8.93E-05,0,0,0.00068483,0,0,0,0,0,0.000506178,0,0.015572428,0.001191008,8.93E-05,0,0.017835343,0.004674706,0,5.96E-05,0,0,0.008873009,0.000178651,0,0,0,8.93E-05,0,8.93E-05,0,0,0,0,0,5.96E-05,0.007741551,0,0,0,0,0,0.001339884,0,0,0,5.96E-05,0,0,0,0.000119101,0.000714605,0.001012357,0.000416853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
